locus_tag	ftype	length_bp	gene	EC_number	COG	product
EPBGNNHA_01726	gene	225				
EPBGNNHA_01726	CDS	225				hypothetical protein
EPBGNNHA_01727	gene	1581	prfC			
EPBGNNHA_01727	CDS	1581	prfC			Peptide chain release factor 3
EPBGNNHA_01728	gene	1377				
EPBGNNHA_01728	CDS	1377				hypothetical protein
EPBGNNHA_01729	gene	1119	yhhT			
EPBGNNHA_01729	CDS	1119	yhhT		COG0628	Putative transport protein YhhT
EPBGNNHA_01730	gene	435				
EPBGNNHA_01730	CDS	435		2.3.1.-		Acetyltransferase
EPBGNNHA_01731	gene	534				
EPBGNNHA_01731	CDS	534				hypothetical protein
EPBGNNHA_01732	gene	1179	mutY			
EPBGNNHA_01732	CDS	1179	mutY	3.2.2.31		Adenine DNA glycosylase
EPBGNNHA_01733	gene	798	recX			
EPBGNNHA_01733	CDS	798	recX			Regulatory protein RecX
EPBGNNHA_01734	gene	1383	rlmCD			
EPBGNNHA_01734	CDS	1383	rlmCD	2.1.1.189	COG2265	23S rRNA (uracil-C(5))-methyltransferase RlmCD
EPBGNNHA_01735	gene	579				
EPBGNNHA_01735	CDS	579		1.14.99.53	COG3397	Lytic chitin monooxygenase
EPBGNNHA_01736	gene	471	crtK-2			
EPBGNNHA_01736	CDS	471	crtK-2		COG3476	Tryptophan-rich protein TspO
EPBGNNHA_01737	gene	1227	tagU_3			
EPBGNNHA_01737	CDS	1227	tagU_3	2.7.8.-		Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
EPBGNNHA_01738	gene	201	cspD			
EPBGNNHA_01738	CDS	201	cspD		COG1278	Cold shock protein CspD
EPBGNNHA_01739	gene	609	sodA			
EPBGNNHA_01739	CDS	609	sodA	1.15.1.1		Superoxide dismutase [Mn]
EPBGNNHA_01740	gene	471				
EPBGNNHA_01740	CDS	471				hypothetical protein
EPBGNNHA_01741	gene	900	czcD			
EPBGNNHA_01741	CDS	900	czcD		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
EPBGNNHA_01742	gene	804				
EPBGNNHA_01742	CDS	804				hypothetical protein
EPBGNNHA_01743	gene	948	ghrB_2			
EPBGNNHA_01743	CDS	948	ghrB_2	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
EPBGNNHA_01744	gene	1548				
EPBGNNHA_01744	CDS	1548				IS66 family transposase ISRob1
EPBGNNHA_01745	gene	354				
EPBGNNHA_01745	CDS	354				hypothetical protein
EPBGNNHA_01746	gene	195				
EPBGNNHA_01746	CDS	195				hypothetical protein
EPBGNNHA_01747	gene	294				
EPBGNNHA_01747	CDS	294				hypothetical protein
EPBGNNHA_01748	gene	666	ktrA			
EPBGNNHA_01748	CDS	666	ktrA		COG0569	Ktr system potassium uptake protein A
EPBGNNHA_01749	gene	633	vraR			
EPBGNNHA_01749	CDS	633	vraR			Response regulator protein VraR
EPBGNNHA_01750	gene	1068	liaS			
EPBGNNHA_01750	CDS	1068	liaS	2.7.13.3	COG4585	Sensor histidine kinase LiaS
EPBGNNHA_01751	gene	732				
EPBGNNHA_01751	CDS	732				hypothetical protein
EPBGNNHA_01752	gene	480	greA			
EPBGNNHA_01752	CDS	480	greA		COG0782	Transcription elongation factor GreA
EPBGNNHA_01753	gene	1176	mltG			
EPBGNNHA_01753	CDS	1176	mltG	4.2.2.-		Endolytic murein transglycosylase
EPBGNNHA_01754	gene	1161	pbpX_2			
EPBGNNHA_01754	CDS	1161	pbpX_2		COG1680	Putative penicillin-binding protein PbpX
EPBGNNHA_01755	gene	1446				
EPBGNNHA_01755	CDS	1446				IS1182 family transposase ISEfa7
EPBGNNHA_01756	gene	948	wbgU_2			
EPBGNNHA_01756	CDS	948	wbgU_2	5.1.3.7		UDP-N-acetylglucosamine 4-epimerase
EPBGNNHA_01757	gene	1416				
EPBGNNHA_01757	CDS	1416				hypothetical protein
EPBGNNHA_01758	gene	1149	pglH_2			
EPBGNNHA_01758	CDS	1149	pglH_2	2.4.1.292	COG0438	GalNAc-alpha-(1->4)-GalNAc-alpha-(1->3)-diNAcBac-PP-undecaprenol alpha-1,4-N-acetyl-D-galactosaminyltransferase
EPBGNNHA_01759	gene	1536				
EPBGNNHA_01759	CDS	1536				hypothetical protein
EPBGNNHA_01760	gene	975	arnC_1			
EPBGNNHA_01760	CDS	975	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
EPBGNNHA_01761	gene	966	arnC_2			
EPBGNNHA_01761	CDS	966	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
EPBGNNHA_01762	gene	1068	rfbB			
EPBGNNHA_01762	CDS	1068	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
EPBGNNHA_01763	gene	702	ispD			
EPBGNNHA_01763	CDS	702	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
EPBGNNHA_01764	gene	876				
EPBGNNHA_01764	CDS	876				hypothetical protein
EPBGNNHA_01765	gene	825	wbbD			
EPBGNNHA_01765	CDS	825	wbbD	2.4.1.303	COG0463	UDP-Gal:alpha-D-GlcNAc-diphosphoundecaprenol beta-1,3-galactosyltransferase
EPBGNNHA_01766	gene	1392				
EPBGNNHA_01766	CDS	1392				hypothetical protein
EPBGNNHA_01767	gene	960				
EPBGNNHA_01767	CDS	960			COG2826	IS30 family transposase IS6770
EPBGNNHA_01768	gene	2139	arnC_3			
EPBGNNHA_01768	CDS	2139	arnC_3	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
EPBGNNHA_01769	gene	1587				
EPBGNNHA_01769	CDS	1587				hypothetical protein
EPBGNNHA_01770	gene	1221	btuD_2			
EPBGNNHA_01770	CDS	1221	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
EPBGNNHA_01771	gene	807	tagG			
EPBGNNHA_01771	CDS	807	tagG		COG1682	Teichoic acid translocation permease protein TagG
EPBGNNHA_01772	gene	1281				
EPBGNNHA_01772	CDS	1281				hypothetical protein
EPBGNNHA_01773	gene	2034				
EPBGNNHA_01773	CDS	2034				hypothetical protein
EPBGNNHA_01774	gene	852	rmlD			
EPBGNNHA_01774	CDS	852	rmlD	1.1.1.133		dTDP-4-dehydrorhamnose reductase
EPBGNNHA_01775	gene	1029	rmlB			
EPBGNNHA_01775	CDS	1029	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
EPBGNNHA_01776	gene	573	rfbC			
EPBGNNHA_01776	CDS	573	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
EPBGNNHA_01777	gene	867	rfbA			
EPBGNNHA_01777	CDS	867	rfbA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 1
EPBGNNHA_01778	gene	708				
EPBGNNHA_01778	CDS	708				hypothetical protein
EPBGNNHA_01779	gene	828				
EPBGNNHA_01779	CDS	828				hypothetical protein
EPBGNNHA_01780	gene	801				
EPBGNNHA_01780	CDS	801				hypothetical protein
EPBGNNHA_01781	gene	1140	tagO			
EPBGNNHA_01781	CDS	1140	tagO	2.7.8.33	COG0472	putative undecaprenyl-phosphate N-acetylglucosaminyl 1-phosphate transferase
EPBGNNHA_01782	gene	924				
EPBGNNHA_01782	CDS	924				hypothetical protein
EPBGNNHA_01783	gene	765	map			
EPBGNNHA_01783	CDS	765	map	3.4.11.18	COG0024	Methionine aminopeptidase 1
EPBGNNHA_01784	gene	441				
EPBGNNHA_01784	CDS	441				Flavodoxin
EPBGNNHA_01785	gene	570				
EPBGNNHA_01785	CDS	570				hypothetical protein
EPBGNNHA_01786	gene	1233	pepS			
EPBGNNHA_01786	CDS	1233	pepS	3.4.11.-	COG2309	Aminopeptidase PepS
EPBGNNHA_01787	gene	303				
EPBGNNHA_01787	CDS	303				hypothetical protein
EPBGNNHA_01788	gene	372				
EPBGNNHA_01788	CDS	372				hypothetical protein
EPBGNNHA_01789	gene	402				
EPBGNNHA_01789	CDS	402				hypothetical protein
EPBGNNHA_01790	gene	408				
EPBGNNHA_01790	CDS	408				hypothetical protein
EPBGNNHA_01791	gene	495				
EPBGNNHA_01791	CDS	495				IS3 family transposase ISEnfa3
EPBGNNHA_01792	gene	837				
EPBGNNHA_01792	CDS	837				IS3 family transposase ISEfa8
EPBGNNHA_01793	gene	291				
EPBGNNHA_01793	CDS	291				IS3 family transposase ISEfa8
EPBGNNHA_01794	gene	74				
EPBGNNHA_01794	tRNA	74				tRNA-Met(cat)
EPBGNNHA_01795	gene	1026				
EPBGNNHA_01795	CDS	1026				hypothetical protein
EPBGNNHA_01796	gene	225				
EPBGNNHA_01796	CDS	225				hypothetical protein
EPBGNNHA_01797	gene	294				
EPBGNNHA_01797	CDS	294				hypothetical protein
EPBGNNHA_01798	gene	138				
EPBGNNHA_01798	CDS	138				hypothetical protein
EPBGNNHA_01799	gene	447				
EPBGNNHA_01799	CDS	447				hypothetical protein
EPBGNNHA_01800	gene	2067				
EPBGNNHA_01800	CDS	2067				hypothetical protein
EPBGNNHA_01801	gene	783				
EPBGNNHA_01801	CDS	783				hypothetical protein
EPBGNNHA_01802	gene	1719				
EPBGNNHA_01802	CDS	1719				hypothetical protein
EPBGNNHA_01803	gene	2832				
EPBGNNHA_01803	CDS	2832				hypothetical protein
EPBGNNHA_01804	gene	789				
EPBGNNHA_01804	CDS	789				hypothetical protein
EPBGNNHA_01805	gene	3120				
EPBGNNHA_01805	CDS	3120				hypothetical protein
EPBGNNHA_01806	gene	288				
EPBGNNHA_01806	CDS	288				hypothetical protein
EPBGNNHA_01807	gene	369				
EPBGNNHA_01807	CDS	369				hypothetical protein
EPBGNNHA_01808	gene	513				
EPBGNNHA_01808	CDS	513				hypothetical protein
EPBGNNHA_01809	gene	393				
EPBGNNHA_01809	CDS	393				hypothetical protein
EPBGNNHA_01810	gene	372				
EPBGNNHA_01810	CDS	372				hypothetical protein
EPBGNNHA_01811	gene	327				
EPBGNNHA_01811	CDS	327				hypothetical protein
EPBGNNHA_01812	gene	339				
EPBGNNHA_01812	CDS	339				hypothetical protein
EPBGNNHA_01813	gene	207				
EPBGNNHA_01813	CDS	207				hypothetical protein
EPBGNNHA_01814	gene	1008				
EPBGNNHA_01814	CDS	1008				hypothetical protein
EPBGNNHA_01815	gene	354				
EPBGNNHA_01815	CDS	354				hypothetical protein
EPBGNNHA_01816	gene	642				
EPBGNNHA_01816	CDS	642				hypothetical protein
EPBGNNHA_01817	gene	174				
EPBGNNHA_01817	CDS	174				hypothetical protein
EPBGNNHA_01818	gene	954				
EPBGNNHA_01818	CDS	954				hypothetical protein
EPBGNNHA_01819	gene	264				
EPBGNNHA_01819	CDS	264				hypothetical protein
EPBGNNHA_01820	gene	231				
EPBGNNHA_01820	CDS	231				hypothetical protein
EPBGNNHA_01821	gene	1635				
EPBGNNHA_01821	CDS	1635				hypothetical protein
EPBGNNHA_01822	gene	1302				
EPBGNNHA_01822	CDS	1302				hypothetical protein
EPBGNNHA_01823	gene	456				
EPBGNNHA_01823	CDS	456				hypothetical protein
EPBGNNHA_01824	gene	225				
EPBGNNHA_01824	CDS	225				hypothetical protein
EPBGNNHA_01825	gene	180				
EPBGNNHA_01825	CDS	180				hypothetical protein
EPBGNNHA_01826	gene	414				
EPBGNNHA_01826	CDS	414				hypothetical protein
EPBGNNHA_01827	gene	276				
EPBGNNHA_01827	CDS	276				hypothetical protein
EPBGNNHA_01828	gene	153				
EPBGNNHA_01828	CDS	153				hypothetical protein
EPBGNNHA_01829	gene	414				
EPBGNNHA_01829	CDS	414				hypothetical protein
EPBGNNHA_01830	gene	297				
EPBGNNHA_01830	CDS	297				hypothetical protein
EPBGNNHA_01831	gene	558				
EPBGNNHA_01831	CDS	558				hypothetical protein
EPBGNNHA_01832	gene	396				
EPBGNNHA_01832	CDS	396				hypothetical protein
EPBGNNHA_01833	gene	174				
EPBGNNHA_01833	CDS	174				hypothetical protein
EPBGNNHA_01834	gene	312				
EPBGNNHA_01834	CDS	312				hypothetical protein
EPBGNNHA_01835	gene	291				
EPBGNNHA_01835	CDS	291				hypothetical protein
EPBGNNHA_01836	gene	312				
EPBGNNHA_01836	CDS	312				hypothetical protein
EPBGNNHA_01837	gene	162				
EPBGNNHA_01837	CDS	162				hypothetical protein
EPBGNNHA_01838	gene	303				
EPBGNNHA_01838	CDS	303				hypothetical protein
EPBGNNHA_01839	gene	165				
EPBGNNHA_01839	CDS	165				hypothetical protein
EPBGNNHA_01840	gene	270				
EPBGNNHA_01840	CDS	270				hypothetical protein
EPBGNNHA_01841	gene	852				
EPBGNNHA_01841	CDS	852				hypothetical protein
EPBGNNHA_01842	gene	516				
EPBGNNHA_01842	CDS	516				hypothetical protein
EPBGNNHA_01843	gene	693				
EPBGNNHA_01843	CDS	693				hypothetical protein
EPBGNNHA_01844	gene	672				
EPBGNNHA_01844	CDS	672				hypothetical protein
EPBGNNHA_01845	gene	342				
EPBGNNHA_01845	CDS	342				hypothetical protein
EPBGNNHA_01846	gene	147				
EPBGNNHA_01846	CDS	147				hypothetical protein
EPBGNNHA_01847	gene	174				
EPBGNNHA_01847	CDS	174				hypothetical protein
EPBGNNHA_01848	gene	189				
EPBGNNHA_01848	CDS	189				hypothetical protein
EPBGNNHA_01849	gene	285				
EPBGNNHA_01849	CDS	285				hypothetical protein
EPBGNNHA_01850	gene	300				
EPBGNNHA_01850	CDS	300				hypothetical protein
EPBGNNHA_01851	gene	204				
EPBGNNHA_01851	CDS	204				hypothetical protein
EPBGNNHA_01852	gene	747				
EPBGNNHA_01852	CDS	747				hypothetical protein
EPBGNNHA_01853	gene	252				
EPBGNNHA_01853	CDS	252				hypothetical protein
EPBGNNHA_01854	gene	156				
EPBGNNHA_01854	CDS	156				hypothetical protein
EPBGNNHA_01855	gene	189				
EPBGNNHA_01855	CDS	189				hypothetical protein
EPBGNNHA_01856	gene	159				
EPBGNNHA_01856	CDS	159				hypothetical protein
EPBGNNHA_01857	gene	321				
EPBGNNHA_01857	CDS	321				hypothetical protein
EPBGNNHA_01858	gene	423				
EPBGNNHA_01858	CDS	423				hypothetical protein
EPBGNNHA_01859	gene	306				
EPBGNNHA_01859	CDS	306				hypothetical protein
EPBGNNHA_01860	gene	1140	xerC_10			
EPBGNNHA_01860	CDS	1140	xerC_10			Tyrosine recombinase XerC
EPBGNNHA_01861	gene	1626	groL			
EPBGNNHA_01861	CDS	1626	groL		COG0459	60 kDa chaperonin
EPBGNNHA_01862	gene	285	groS			
EPBGNNHA_01862	CDS	285	groS		COG0234	10 kDa chaperonin
EPBGNNHA_01863	gene	663	MroQ			
EPBGNNHA_01863	CDS	663	MroQ	3.4.22.-		Membrane-embedded CAAX protease MroQ
EPBGNNHA_01864	gene	1293	gmuC_2			
EPBGNNHA_01864	CDS	1293	gmuC_2		COG1455	PTS system oligo-beta-mannoside-specific EIIC component
EPBGNNHA_01865	gene	630				
EPBGNNHA_01865	CDS	630				hypothetical protein
EPBGNNHA_01866	gene	810	yycJ			
EPBGNNHA_01866	CDS	810	yycJ	3.-.-.-	COG1235	Putative metallo-hydrolase YycJ
EPBGNNHA_01867	gene	870				
EPBGNNHA_01867	CDS	870				hypothetical protein
EPBGNNHA_01868	gene	1317				
EPBGNNHA_01868	CDS	1317				hypothetical protein
EPBGNNHA_01869	gene	1836	walK			
EPBGNNHA_01869	CDS	1836	walK	2.7.13.3		Sensor histidine kinase WalK
EPBGNNHA_01870	gene	705	walR_1			
EPBGNNHA_01870	CDS	705	walR_1		COG0745	Transcriptional regulatory protein WalR
EPBGNNHA_01871	gene	861				
EPBGNNHA_01871	CDS	861				DegV domain-containing protein
EPBGNNHA_01872	gene	570				
EPBGNNHA_01872	CDS	570				hypothetical protein
EPBGNNHA_01873	gene	73				
EPBGNNHA_01873	tRNA	73				tRNA-Lys(ctt)
EPBGNNHA_01874	gene	954				
EPBGNNHA_01874	CDS	954			COG2826	IS30 family transposase IS1252
EPBGNNHA_01875	gene	147				
EPBGNNHA_01875	CDS	147				hypothetical protein
EPBGNNHA_01876	gene	339				
EPBGNNHA_01876	CDS	339				hypothetical protein
EPBGNNHA_01877	gene	198	pisA			
EPBGNNHA_01877	CDS	198	pisA			Bacteriocin piscicolin-126
EPBGNNHA_01878	gene	1728				
EPBGNNHA_01878	CDS	1728				hypothetical protein
EPBGNNHA_01879	gene	1194	opuAA			
EPBGNNHA_01879	CDS	1194	opuAA	7.6.2.9	COG4175	Glycine betaine transport ATP-binding protein OpuAA
EPBGNNHA_01880	gene	645				
EPBGNNHA_01880	CDS	645				hypothetical protein
EPBGNNHA_01881	gene	135				
EPBGNNHA_01881	CDS	135				hypothetical protein
EPBGNNHA_01882	gene	2133	feoB			
EPBGNNHA_01882	CDS	2133	feoB		COG0370	Fe(2+) transporter FeoB
EPBGNNHA_01883	gene	474				
EPBGNNHA_01883	CDS	474				hypothetical protein
EPBGNNHA_01884	gene	225	nrdH			
EPBGNNHA_01884	CDS	225	nrdH		COG0695	Glutaredoxin-like protein NrdH
EPBGNNHA_01885	gene	2160	nrdE2			
EPBGNNHA_01885	CDS	2160	nrdE2	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase subunit alpha 2
EPBGNNHA_01886	gene	966	nrdF			
EPBGNNHA_01886	CDS	966	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
EPBGNNHA_01887	gene	1140				
EPBGNNHA_01887	CDS	1140				hypothetical protein
EPBGNNHA_01888	gene	714	sapB			
EPBGNNHA_01888	CDS	714	sapB		COG1285	Protein SapB
EPBGNNHA_01889	gene	702	nagB			
EPBGNNHA_01889	CDS	702	nagB	3.5.99.6	COG0363	Glucosamine-6-phosphate deaminase
EPBGNNHA_01890	gene	1533	ybiT_1			
EPBGNNHA_01890	CDS	1533	ybiT_1		COG0488	putative ABC transporter ATP-binding protein YbiT
EPBGNNHA_01891	gene	909				
EPBGNNHA_01891	CDS	909				IS982 family transposase ISEfm1
EPBGNNHA_01892	gene	1050				
EPBGNNHA_01892	CDS	1050				putative transporter
EPBGNNHA_01893	gene	690				
EPBGNNHA_01893	CDS	690				hypothetical protein
EPBGNNHA_01894	gene	369	rplL			
EPBGNNHA_01894	CDS	369	rplL		COG0222	50S ribosomal protein L7/L12
EPBGNNHA_01895	gene	504	rplJ			
EPBGNNHA_01895	CDS	504	rplJ			50S ribosomal protein L10
EPBGNNHA_01896	gene	690	rplA			
EPBGNNHA_01896	CDS	690	rplA			50S ribosomal protein L1
EPBGNNHA_01897	gene	423	rplK			
EPBGNNHA_01897	CDS	423	rplK			50S ribosomal protein L11
EPBGNNHA_01898	gene	669	sdhB			
EPBGNNHA_01898	CDS	669	sdhB	4.3.1.17		L-serine dehydratase, beta chain
EPBGNNHA_01899	gene	873	sdhA			
EPBGNNHA_01899	CDS	873	sdhA	4.3.1.17		L-serine dehydratase, alpha chain
EPBGNNHA_01900	gene	1020				
EPBGNNHA_01900	CDS	1020		1.13.12.4	COG1304	Lactate 2-monooxygenase
EPBGNNHA_01901	gene	888				
EPBGNNHA_01901	CDS	888				hypothetical protein
EPBGNNHA_01902	gene	546	nusG			
EPBGNNHA_01902	CDS	546	nusG			Transcription termination/antitermination protein NusG
EPBGNNHA_01903	gene	171	secE			
EPBGNNHA_01903	CDS	171	secE			Protein translocase subunit SecE
EPBGNNHA_01904	gene	153	rpmG3			
EPBGNNHA_01904	CDS	153	rpmG3		COG0267	50S ribosomal protein L33 3
EPBGNNHA_01905	gene	645				
EPBGNNHA_01905	CDS	645				hypothetical protein
EPBGNNHA_01906	gene	504	queT_1			
EPBGNNHA_01906	CDS	504	queT_1		COG4708	Queuosine precursor transporter QueT
EPBGNNHA_01907	gene	966	ytlR			
EPBGNNHA_01907	CDS	966	ytlR	2.7.1.-	COG1597	Putative lipid kinase YtlR
EPBGNNHA_01908	gene	1173				
EPBGNNHA_01908	CDS	1173				hypothetical protein
EPBGNNHA_01909	gene	1146				
EPBGNNHA_01909	CDS	1146				hypothetical protein
EPBGNNHA_01910	gene	933	lnrL			
EPBGNNHA_01910	CDS	933	lnrL	3.6.3.-	COG1131	Linearmycin resistance ATP-binding protein LnrL
EPBGNNHA_01911	gene	1080				
EPBGNNHA_01911	CDS	1080				hypothetical protein
EPBGNNHA_01912	gene	630	lnrK			
EPBGNNHA_01912	CDS	630	lnrK		COG2197	Transcriptional regulatory protein LnrK
EPBGNNHA_01913	gene	228				
EPBGNNHA_01913	CDS	228				hypothetical protein
EPBGNNHA_01914	gene	2589	recD2			
EPBGNNHA_01914	CDS	2589	recD2	3.6.4.12		ATP-dependent RecD-like DNA helicase
EPBGNNHA_01915	gene	660	pspA			
EPBGNNHA_01915	CDS	660	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
EPBGNNHA_01916	gene	504	trmL			
EPBGNNHA_01916	CDS	504	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
EPBGNNHA_01917	gene	867	rlmA			
EPBGNNHA_01917	CDS	867	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
EPBGNNHA_01918	gene	642	cutC			
EPBGNNHA_01918	CDS	642	cutC		COG3142	Copper homeostasis protein CutC
EPBGNNHA_01919	gene	1362	mgtE			
EPBGNNHA_01919	CDS	1362	mgtE		COG2239	Magnesium transporter MgtE
EPBGNNHA_01920	gene	900				
EPBGNNHA_01920	CDS	900				hypothetical protein
EPBGNNHA_01921	gene	798	ppnKA			
EPBGNNHA_01921	CDS	798	ppnKA	2.7.1.23	COG0061	NAD kinase 1
EPBGNNHA_01922	gene	705	yjbM			
EPBGNNHA_01922	CDS	705	yjbM	2.7.6.5	COG2357	GTP pyrophosphokinase YjbM
EPBGNNHA_01923	gene	576	yjbK			
EPBGNNHA_01923	CDS	576	yjbK	3.6.1.-	COG4116	Putative triphosphatase YjbK
EPBGNNHA_01924	gene	678				
EPBGNNHA_01924	CDS	678				hypothetical protein
EPBGNNHA_01925	gene	1296				
EPBGNNHA_01925	CDS	1296				ISL3 family transposase IS1251
EPBGNNHA_01926	gene	1809	pepF1_1			
EPBGNNHA_01926	CDS	1809	pepF1_1	3.4.24.-		Oligoendopeptidase F, plasmid
EPBGNNHA_01927	gene	999				
EPBGNNHA_01927	CDS	999				hypothetical protein
EPBGNNHA_01928	gene	654	mecA			
EPBGNNHA_01928	CDS	654	mecA		COG4862	Adapter protein MecA 1
EPBGNNHA_01929	gene	399	spxA_3			
EPBGNNHA_01929	CDS	399	spxA_3		COG1393	Regulatory protein Spx
EPBGNNHA_01930	gene	708	yfnB_1			
EPBGNNHA_01930	CDS	708	yfnB_1	3.-.-.-	COG1011	Putative HAD-hydrolase YfnB
EPBGNNHA_01931	gene	3195	rapA			
EPBGNNHA_01931	CDS	3195	rapA	3.6.4.-		RNA polymerase-associated protein RapA
EPBGNNHA_01932	gene	3129				
EPBGNNHA_01932	CDS	3129				hypothetical protein
EPBGNNHA_01933	gene	1122	sbcD			
EPBGNNHA_01933	CDS	1122	sbcD			Nuclease SbcCD subunit D
EPBGNNHA_01934	gene	624	plsC			
EPBGNNHA_01934	CDS	624	plsC	2.3.1.-	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
EPBGNNHA_01935	gene	735	yfiC			
EPBGNNHA_01935	CDS	735	yfiC	2.1.1.223		tRNA1(Val) (adenine(37)-N6)-methyltransferase
EPBGNNHA_01936	gene	285				
EPBGNNHA_01936	CDS	285				hypothetical protein
EPBGNNHA_01937	gene	1884	oatA			
EPBGNNHA_01937	CDS	1884	oatA	2.3.1.-		O-acetyltransferase OatA
EPBGNNHA_01938	gene	876				
EPBGNNHA_01938	CDS	876				hypothetical protein
EPBGNNHA_01939	gene	1770	aspS			
EPBGNNHA_01939	CDS	1770	aspS	6.1.1.12		Aspartate--tRNA ligase
EPBGNNHA_01940	gene	1293	hisS			
EPBGNNHA_01940	CDS	1293	hisS	6.1.1.21		Histidine--tRNA ligase
EPBGNNHA_01941	gene	948	iolS			
EPBGNNHA_01941	CDS	948	iolS	1.1.1.-	COG0667	Aldo-keto reductase IolS
EPBGNNHA_01942	gene	1260	cypC			
EPBGNNHA_01942	CDS	1260	cypC	1.11.2.4		Fatty-acid peroxygenase
EPBGNNHA_01943	gene	447	dtd			
EPBGNNHA_01943	CDS	447	dtd	3.1.1.96	COG1490	D-aminoacyl-tRNA deacylase
EPBGNNHA_01944	gene	2214	relA			
EPBGNNHA_01944	CDS	2214	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
EPBGNNHA_01945	gene	765	rsmE			
EPBGNNHA_01945	CDS	765	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
EPBGNNHA_01946	gene	948	prmA			
EPBGNNHA_01946	CDS	948	prmA	2.1.1.-	COG2264	Ribosomal protein L11 methyltransferase
EPBGNNHA_01947	gene	489				
EPBGNNHA_01947	CDS	489				hypothetical protein
EPBGNNHA_01948	gene	672				
EPBGNNHA_01948	CDS	672		3.2.2.-		Putative 3-methyladenine DNA glycosylase
EPBGNNHA_01949	gene	1287				
EPBGNNHA_01949	CDS	1287			COG2256	putative AAA domain-containing protein
EPBGNNHA_01950	gene	285				
EPBGNNHA_01950	CDS	285				hypothetical protein
EPBGNNHA_01951	gene	480				
EPBGNNHA_01951	CDS	480				Putative universal stress protein
EPBGNNHA_01952	gene	129				
EPBGNNHA_01952	CDS	129				hypothetical protein
EPBGNNHA_01953	gene	1584	ybiT_2			
EPBGNNHA_01953	CDS	1584	ybiT_2		COG0488	putative ABC transporter ATP-binding protein YbiT
EPBGNNHA_01954	gene	1185	ackA			
EPBGNNHA_01954	CDS	1185	ackA	2.7.2.1	COG0282	Acetate kinase
EPBGNNHA_01955	gene	1008				
EPBGNNHA_01955	CDS	1008				hypothetical protein
EPBGNNHA_01956	gene	360				
EPBGNNHA_01956	CDS	360				hypothetical protein
EPBGNNHA_01957	gene	426				
EPBGNNHA_01957	CDS	426				hypothetical protein
EPBGNNHA_01958	gene	303				
EPBGNNHA_01958	CDS	303				hypothetical protein
EPBGNNHA_01959	gene	495				
EPBGNNHA_01959	CDS	495				hypothetical protein
EPBGNNHA_01960	gene	279				
EPBGNNHA_01960	CDS	279				hypothetical protein
EPBGNNHA_01961	gene	1050				
EPBGNNHA_01961	CDS	1050				hypothetical protein
EPBGNNHA_01962	gene	930	comGA			
EPBGNNHA_01962	CDS	930	comGA		COG2804	ComG operon protein 1
EPBGNNHA_01963	gene	1755	adeC			
EPBGNNHA_01963	CDS	1755	adeC	3.5.4.2		Adenine deaminase
EPBGNNHA_01964	gene	663	trmB			
EPBGNNHA_01964	CDS	663	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
EPBGNNHA_01965	gene	783	thiK			
EPBGNNHA_01965	CDS	783	thiK	2.7.1.89		Thiamine kinase
EPBGNNHA_01966	gene	1212				
EPBGNNHA_01966	CDS	1212				hypothetical protein
EPBGNNHA_01967	gene	738	ecsA			
EPBGNNHA_01967	CDS	738	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
EPBGNNHA_01968	gene	435	hit			
EPBGNNHA_01968	CDS	435	hit		COG0537	Protein hit
EPBGNNHA_01969	gene	345				
EPBGNNHA_01969	CDS	345				hypothetical protein
EPBGNNHA_01970	gene	1011	prsA_3			
EPBGNNHA_01970	CDS	1011	prsA_3	5.2.1.8		Foldase protein PrsA
EPBGNNHA_01971	gene	945	yhaM			
EPBGNNHA_01971	CDS	945	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
EPBGNNHA_01972	gene	2721				
EPBGNNHA_01972	CDS	2721				hypothetical protein
